,Unnamed: 0,Unnamed: 0.1,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
8,8,8,974941973420244993,2018-03-17,15:04:14,@azhagi_ @AmmU_MaanU Fact : ஏற்கனவே திருப்பூர் நைஜீரியர்களால் ஆக்கிரமிக்கப்படுவதால் ஏற்பட்ட வெறுப்பாக கூட இருக்கலாம்..Too much looting of goods after dealing direct with the vendors and sending back to home country ..,Sri Lanka Standard Time,1,58206663,patrictweets,1,1,,,None,"AmmU_MaanU,azhagi_",https://twitter.com/patrictweets/status/974941973420244993,வெறுப்பாக
9,9,9,974655674742292480,2018-03-16,20:06:35,@pakoda_mantri @maayaandi மற்றொரு வண்டியில் உரசியதால் வந்த வாய்த்தகறாறு வெளிநாட்டுகாரன்தானே என ஆளாளுக்கு போட்டு அடித்தானுங்க. இதுவே ஒரு தமிழனை கர்நாடகாவிலோ வெளிநாட்டிலோ அடித்தால் வேறமாதிரி பேசுவாங்க. ஏற்கனவே திருப்பூர் நைஜீரியர்களால் ஆக்கிரமிக்கப்படுவதால் ஏற்பட்ட வெறுப்பாக கூட இருக்கலாம்.. ஆனாலும் தவறு,Sri Lanka Standard Time,1,832843987308388352,4geeyar,1,0,,,None,"maayaandi,pakoda_mantri",https://twitter.com/4geeyar/status/974655674742292480,வெறுப்பாக
10,10,10,974157430404755457,2018-03-15,11:06:45,கருப்பின் ரசனை தெரியாதவர்களுக்கு தான் கருப்பு வெறுப்பாக இருக்கும்.. ஆனால் எனக்கு கருப்பு ரொம்ப பிடிக்கும்,Sri Lanka Standard Time,0,906735175534387201,vasanpradeep,0,0,,,None,,https://twitter.com/vasanpradeep/status/974157430404755457,வெறுப்பாக
11,11,11,972482539246968832,2018-03-10,20:11:19,@PTTVOnlineNews பொன்னரசி:எதிர்ப்பு அரசியல் வெறுப்பாக மாறுவது அநாகரீகம்.,Sri Lanka Standard Time,0,565464337,Ponnarassi,0,0,,,None,PTTVOnlineNews,https://twitter.com/Ponnarassi/status/972482539246968832,வெறுப்பாக
12,12,12,972437848308645888,2018-03-10,17:13:44,எதிலும் ஆசை இல்லாமல் வேண்டா வெறுப்பாக வாழ்வது மிக கொடுமையானது,Sri Lanka Standard Time,0,696208201755160577,Ragav49536129,0,0,,,None,,https://twitter.com/Ragav49536129/status/972437848308645888,வெறுப்பாக
13,13,13,971364182770593792,2018-03-07,18:07:22,மத்திய அரசு மதக்கலவரத்தை உண்டாக்கி வருகிறது.மேலும் ஹெச்.ராஜா மீது கடுமையான நடவடிக்கை எடுக்க வேண்டும்.மக்களின் வெறுப்பாக தமிழகத்தில் பா.ஜ.க. செயல்பட்டு வருகிறது   : புதுச்சேரி முதலமைச்சர் நாராயணசாமி#PeriyarStatue #Puducherry #TamilNadu #HRaja @VNarayanasami https://twitter.com/fx16news/status/971363749020905472 …,Sri Lanka Standard Time,1,800021034736881664,fx16news,0,0,"#PeriyarStatue,#Puducherry,#TamilNadu,#HRaja",,None,VNarayanasami,https://twitter.com/fx16news/status/971364182770593792,வெறுப்பாக
14,14,14,971272880343408640,2018-03-07,12:04:34,"@prabhuferrari @AmmU_MaanU @tskrishnan @Ethirajans அது BJP வெறுப்பு. அதனை நீங்கள் பார்ப்பன வெறுப்பாக எடுத்துக் கொண்டால், நான் என்ன செய்ய முடியும் :)",Sri Lanka Standard Time,0,13545932,psankar,1,0,,,None,"Ethirajans,tskrishnan,AmmU_MaanU,prabhuferrari",https://twitter.com/psankar/status/971272880343408640,வெறுப்பாக
15,15,15,970135824770547712,2018-03-04,08:46:19,@chithradevi_91 @Ravikum01900709 ஜெ மீதுள்ளபாசமாக இருக்கலாம்இல்லை வெறுப்பாகஇருக்கலாம்வேறென்னவாகஇருக்கமுடியும்☺,Sri Lanka Standard Time,0,911110399268872192,Aaathithamizhan,0,0,,,None,"Ravikum01900709,chithradevi_91",https://twitter.com/Aaathithamizhan/status/970135824770547712,வெறுப்பாக
16,16,16,969969970061877248,2018-03-03,21:47:16,@PTTVOnlineNews @raja_kanni ஒரு வித வெறுப்பாக தெரிகிறது,Sri Lanka Standard Time,1,2772554473,sudar2k,0,0,,,None,"raja_kanni,PTTVOnlineNews",https://twitter.com/sudar2k/status/969969970061877248,வெறுப்பாக
17,17,17,969930152229552128,2018-03-03,19:09:03,@news7tamil பட்டப்பகலில் மல்லாக்க படுத்துக்கொண்டு எச்சில் துப்பினால் உங்கள் மேல் தான் படும் நல்லவர் குமரி அனந்தனுக்கு வேண்டா வெறுப்பாக பிறந்த இந்தியிசையே.,Sri Lanka Standard Time,0,955807234247675905,ramlog332,0,0,,,None,news7tamil,https://twitter.com/ramlog332/status/969930152229552128,வெறுப்பாக
0,0,0,975341668009308162,2018-03-18,17:32:29,@Narayanan3 எவ்வளவு வெறுப்பான தலைப்பு.. ரத்தம் சதை நரம்புகள் எல்லாம் மோடி மீது வெறி  இருப்பவன் தான் இப்படி தலைப்பு தர முடியும்,Sri Lanka Standard Time,1,2171407532,Mylsamyp28,0,0,,,None,Narayanan3,https://twitter.com/Mylsamyp28/status/975341668009308162,வெறுப்பான
1,1,1,974971692916228104,2018-03-17,17:02:20,திராவிடம் எனும் சொல்முன்பு காவிகளுக்கு மட்டுமல்லஇங்குள்ள சில பாவிகளுக்கும் வெறுப்பான சொல்.,Sri Lanka Standard Time,0,950975686629507072,AMRAHMA90443372,0,0,,,None,,https://twitter.com/AMRAHMA90443372/status/974971692916228104,வெறுப்பான
2,2,2,971699564171345920,2018-03-08,16:20:04,@PTTVOnlineNews @punithanadv @Mariappanvm1 மொட்டையால் ரெம்ப தொந்தரவா அதன் இந்த வெறுப்பான அறுவெறுப்பான பதிலா!,Sri Lanka Standard Time,0,3308973246,aadhirai3085,0,0,,,None,"Mariappanvm1,punithanadv,PTTVOnlineNews",https://twitter.com/aadhirai3085/status/971699564171345920,வெறுப்பான
3,3,3,970848024296435712,2018-03-06,07:56:21,ரொம்ப ரொம்ப வெறுப்பான மனநிலைல இருக்கேன்.ஹேப்பி மார்னிங் ப்ரண்ட்ஸ்😠😠😠😠😠😠😠😠😠😠😠  https://twitter.com/aruntwitzzz/status/970847665998020608 …,Sri Lanka Standard Time,0,858727136940699648,RKB_rocking,1,1,,,None,,https://twitter.com/RKB_rocking/status/970848024296435712,வெறுப்பான
0,0,0,975361256633729026,2018-03-18,18:50:19,அழகான மௌனம் விரும்புகிறவனும் வெறுப்பான் தன் குழந்தையின் மௌனத்தை......,Sri Lanka Standard Time,8,747371028377145344,muraliajayy,0,17,,,None,,https://twitter.com/muraliajayy/status/975361256633729026,வெறுப்பான்
1,1,1,972076406707400705,2018-03-09,17:17:30,@kani_ven நெஞ்சு பொறுக்குதில்லையே இந்த நிலை கெட்ட மனிதரை நினைந்து விட்டால்...எல்லாம் நன்மைக்கே இச்செயல்கள் ஒவ்வொன்றாக நடக்க நடக்க ஒவ்வொரு இந்துவும் சுய பரிசோதனை செய்வான்.உடைத்த பிள்ளையாரை வணங்கிக் கொண்டிருந்தவனாவது திராவிட  கருமங்களை வெறுப்பான் எல்லாம் அவன் செயல்,Sri Lanka Standard Time,1,391067602,jeevaflora,0,0,,,None,kani_ven,https://twitter.com/jeevaflora/status/972076406707400705,வெறுப்பான்
2,2,2,971439048912003074,2018-03-07,23:04:52,"ராமசாமிநாயக்கர் தமிழை, தமிழர்களை எவ்வளவு இளக்காரமாக நினைத்தார்/நடத்தினார் என்பதையும் சாதியொழிப்பென்ற போர்வையில் தமிழர்களை பிரித்து, தெலுங்கு/வடுகர் பாசத்தினால் தமிழர் அடையாளத்தை மறுத்து தமிழர்மண்ணை தெலுங்கர்களின் வேட்டைக்காடாக்கினார் என்ற உண்மையை உணரும் தமிழன் அவரை வெறுப்பான்  https://twitter.com/tak_karaikudi/status/971398306126479360 …",Sri Lanka Standard Time,4,1142976919,viyasank,1,1,,,None,,https://twitter.com/viyasank/status/971439048912003074,வெறுப்பான்
0,0,0,979415453222166528,2018-03-29,23:20:15,வாழ்வே அரு வெறுப்பாய் இருக்கு உரிமை பெற கூனி குறுகலா ? படு கேவலம் !  https://twitter.com/im_prabalam/status/979346543676243968 …,Sri Lanka Standard Time,1,828593204362637312,radhakr39561468,0,0,,,None,,https://twitter.com/radhakr39561468/status/979415453222166528,வெறுப்பாய்
1,1,1,972854630051803137,2018-03-11,20:49:53,@VelmuruganTVK அமையாது. அமைப்பதில் அதிமுகவிற்கோ இல்லை பாஜகவிற்கோ இஷ்டமில்லை. ஏதோ மக்கள் கோசம் போடுவானுகளே எனும் நினைப்பிற்க்காக வேண்டா வெறுப்பாய் காவிரி மேலாண்மை வாரியம் அமைப்பதில்...,Sri Lanka Standard Time,0,2273250324,SMBalasubraman1,0,0,,,None,VelmuruganTVK,https://twitter.com/SMBalasubraman1/status/972854630051803137,வெறுப்பாய்
2,2,2,972285175035039744,2018-03-10,07:07:04,கேட்கபடும் கேள்விக்கு வேண்டா வெறுப்பாய் பதில் சொல்லும் சூழலில் வாய் லேசாய் கோனிகிது ;) எனும் தகவலுடன் #நற்காலை,Sri Lanka Standard Time,5,303646482,Prabinraj1,1,0,#நற,,None,,https://twitter.com/Prabinraj1/status/972285175035039744,வெறுப்பாய்
0,0,0,973035253374709761,2018-03-12,08:47:37,நீ நீயாக வாழ கற்றுக்கொள் சிலர் உன்னை விரும்புவார் சிலர் உன்னை வெறுப்பார் கவலைப்படாதே இது உன் வாழ்க்கை..!#என்றும்_தல_வழியில் pic.twitter.com/3MgkfJMUvW,Sri Lanka Standard Time,3,785441263201849345,prakashyuva123,0,0,#என,,None,,https://twitter.com/prakashyuva123/status/973035253374709761,வெறுப்பார்
0,0,0,979123797059162112,2018-03-29,04:01:19,"இந்த பிரச்சனை உங்களிடம் இருந்தால், மக்கள் நெருங்கி பழக வெறுப்பார்கள்! -  http://www.tamilkilavi.com/%e0%ae%87%e0%ae%a8%e0%af%8d%e0%ae%a4-%e0%ae%aa%e0%ae%bf%e0%ae%b0%e0%ae%9a%e0%af%8d%e0%ae%9a%e0%ae%a9%e0%af%88-%e0%ae%89%e0%ae%99%e0%af%8d%e0%ae%95%e0%ae%b3%e0%ae%bf%e0%ae%9f%e0%ae%ae%e0%af%8d/ …",Sri Lanka Standard Time,0,750636602557394944,TamilkilaviCom,0,0,,,None,,https://twitter.com/TamilkilaviCom/status/979123797059162112,வெறுப்பார்கள்
1,1,1,973089466616242176,2018-03-12,12:23:02,"இந்த வீடியோவை எடுத்தவன் ஒரு குழந்தைவதை வெறியன். A Pervert, a child abuser, a sadist.ரஜினியை கிண்டல் செய்வதற்காக இந்த பச்சிளம் பாலகனை இப்படியா கொடுமைப்படுத்துவான் இந்த வக்கிரபுத்தி அயோக்கியன்? ரஜினியை வெறுப்பவர்கள் கூட இச்செயலை வெறுப்பார்கள்.  https://twitter.com/Srinivtwtz/status/972849266514321411 …",Sri Lanka Standard Time,0,947401315252027393,BraveHeartWrite,1,0,,,None,,https://twitter.com/BraveHeartWrite/status/973089466616242176,வெறுப்பார்கள்
2,2,2,972504130110423041,2018-03-10,21:37:07,ஒருவரின் ஆசைக்கு ஏற்ப நடந்துகொள் இல்லையெனில் அவர்கள் உன்னை வெறுப்பார்கள்😔😔😔,Sri Lanka Standard Time,2,890067932520341506,PANNEERAbbas17,1,2,,,None,,https://twitter.com/PANNEERAbbas17/status/972504130110423041,வெறுப்பார்கள்
3,3,3,969854090757988352,2018-03-03,14:06:48,"@Idiot_LevMyskin சரிதான் . . பணமதிப்பிழப்பு, GST, மத ஆதிக்கம் என மக்கள் பாஜகவை வெறுப்பார்கள் என்பதே அனைவரது அவதானிப்பு ஆனால் எதார்த்தம் முற்றிலும் மாறுபட்டு கிடக்கிறது",Sri Lanka Standard Time,0,159006430,DevaPalaniappan,1,0,,,None,Idiot_LevMyskin,https://twitter.com/DevaPalaniappan/status/969854090757988352,வெறுப்பார்கள்
4,4,4,969546367348518912,2018-03-02,17:44:01,"முட்டாள்கள் என்பவர்கள்.பொய்களை பார்ப்பார்கள்,பொய்யை உணர்வார்கள்,உண்மையை வெறுப்பார்கள்...!நம்ம ஆமையனுங்க மாதிரி...!",Sri Lanka Standard Time,14,3029795923,SuhanyaSri,2,0,,,None,,https://twitter.com/SuhanyaSri/status/969546367348518912,வெறுப்பார்கள்
0,0,0,977911442971115527,2018-03-25,19:43:51,நெருப்பை நெருப்பால் அழிக்கமுடியாது ....அது நீரால் மட்டுமே முடியும் ❗❗வெறுப்பை வெறுப்பால் நீக்க இயலாது ....அது அன்பால் மட்டுமே முடியும் ❗❗     # யாருக்கோ 💔💔💓,Sri Lanka Standard Time,7,886466567705210881,raajappu,2,1,,,None,,https://twitter.com/raajappu/status/977911442971115527,வெறுப்பால்
1,1,1,977840710471712768,2018-03-25,15:02:47,"ஆக்சுவலா, திருமால் அவதாரங்களாக, ராமர், கண்ணன் மீது தமிழ்மக்களுக்கு பற்று உண்டு. நேற்று திருவல்லிக்கேணி ராமர் வீதியுலாவில் நல்ல கூட்டம். ஆனால் அவரை வைத்து #அரசியல் செய்யும் வெறுப்பால், மக்களுக்கு பற்று/பக்தி போயிடும் அபாயமிருக்கு. இதான் #யதார்த்தம் #ரதயாத்திரை https://twitter.com/paramporul/status/977796877054816256 …",Sri Lanka Standard Time,1,15132089,AmmU_MaanU,0,0,"#அரச,#யத,#ரதய",,None,,https://twitter.com/AmmU_MaanU/status/977840710471712768,வெறுப்பால்
2,2,2,977083694992187392,2018-03-23,12:54:40,"@anandraaj07 @unicuesrini2010 அவர் வெறுப்பால் சொல்லவில்லை, பேதங்கள் நீங்குமென்று சொன்னார், ஆண்டான்-அடிமை வேண்டாம் என்று சொன்னார், சிறுதெய்வ வழிபாட்டில் அஃது இல்லை ஜாதி நீக்கி விட்டு ஊர் கூட சமமாய் இருந்தால் ஈ.வே.ரா வேண்டாம் என்றா சொல்ல போகிறார்?",Sri Lanka Standard Time,0,3447819673,sankarblock,0,0,,,None,"unicuesrini2010,anandraaj07",https://twitter.com/sankarblock/status/977083694992187392,வெறுப்பால்
3,3,3,974179392749539328,2018-03-15,12:34:01,"An Excellent Interviewஇஸ்லாத்தின் மீதும் முஸ்லிம்களின் மீதும் கொண்ட அதீத வெறுப்பால், மிகத் தெளிவாக...  https://fb.me/4b7eEWLwp ",Sri Lanka Standard Time,0,113810453,abdrahuman,0,0,,,None,,https://twitter.com/abdrahuman/status/974179392749539328,வெறுப்பால்
4,4,4,971254880659820546,2018-03-07,10:53:03,"சிலை உடைப்பு பற்றிய பேச்சு,  சவால்கள் மற்றும் வன்முறை பேச்சுகள் என வெறுப்பரசியல். அடையாளம் இல்லாதவர்கள் வெறுப்பால் மட்டுமே கவனம் பெறமுடியும் என நினைக்கிறார்கள்..",Sri Lanka Standard Time,0,756622302,kanavukaaran,0,0,,,None,,https://twitter.com/kanavukaaran/status/971254880659820546,வெறுப்பால்
5,5,5,970492963330469888,2018-03-05,08:25:28,' இருளை இருளால் விரட்ட முடியாது; வெளிச்சத்தால் மட்டுமே விரட்ட முடியும்.வெறுப்பை வெறுப்பால் துரத்த முடியாது.அன்பு மட்டுமே அதை சாதிக்கும்'- மார்ட்டின் லூதர் கிங் ஜினியர்.அன்பான காலை வணக்கங்களும் வாழ்த்துக்களும்.,Sri Lanka Standard Time,1,904353208570494977,kovaiDS,0,0,,,None,,https://twitter.com/kovaiDS/status/970492963330469888,வெறுப்பால்
6,6,6,970154792126382080,2018-03-04,10:01:41,"காங்கிரஸ் மீது கொண்ட வெறுப்பால் பாஜக வந்த மாதிரி , பாஜக மீதுள்ள வெறுப்பால் காங் ஜெயித்து  விடலாம் என போட்ட தப்பான கணக்குதான் தற்போதிய காங். ன் தோல்விகள். ,, 50 வருஷம் ஆண்ட முட்டாள். தனம். (((",Sri Lanka Standard Time,4,839893988,ansari_masthan,0,1,,,None,,https://twitter.com/ansari_masthan/status/970154792126382080,வெறுப்பால்
0,0,0,979827086088114176,2018-03-31,02:35:56,உங்களுடையதீரா வெறுப்பின்தனலில் வாழ்ந்தேசாம்பலாகிவிட பிறந்தவன்நான்.,Sri Lanka Standard Time,0,976184051072716802,GaneshK26670847,0,0,,,None,,https://twitter.com/GaneshK26670847/status/979827086088114176,வெறுப்பின்
1,1,1,979767477600071681,2018-03-30,22:39:04,@Itzmejaanu பொறமை மற்றும் வெறுப்பின் உச்சம் சாமானியரையும் சாத்தான் ஆக்கும் சான்றுக்கு இப்பதிவு 😬😬,Sri Lanka Standard Time,0,696540991843598337,veeraakarthik,0,0,,,None,Itzmejaanu,https://twitter.com/veeraakarthik/status/979767477600071681,வெறுப்பின்
2,2,2,979659116304986113,2018-03-30,15:28:29,பிஜேபி வெறுப்பின் உச்சம்.மகிழ்ச்சி.எப்படி இருந்தாலும் எலெக்ஷன் முடியற வரைக்கும் அமைக்க மாட்டானுக.அங்க அடி வாங்கினவாது கடுப்புல அமைச்சிட்டாங்கன்னா?  https://twitter.com/oorkkaaran/status/979615026167214082 …,Sri Lanka Standard Time,1,14489527,karthickk,1,2,,,None,,https://twitter.com/karthickk/status/979659116304986113,வெறுப்பின்
3,3,3,977421240108441600,2018-03-24,11:15:57,"வெறுப்பின் உச்சத்தில் நான்.நம் நாட்டின் பிரதான மதம், அதை விட நம் தேசத்தை பூர்வீகமாக கொண்ட மதம், அதையும் விடநம் கலாச்சாரத்தையும், பண்பாட்டையும் பிரதிபலிக்கும் மதம்!இப்படிப்பட்ட இந்து மதத்திற்கு எதிராக எத்தனையெத்தனை கொடுஞ் செயல்கள்?எத்தனையெத்தனை துவேச பிரச்சாரங்கள்???",Sri Lanka Standard Time,5,418772982,yogees46,1,3,,,None,,https://twitter.com/yogees46/status/977421240108441600,வெறுப்பின்
4,4,4,977066815422517248,2018-03-23,11:47:36,"@umakrishh அங்கே பிற மத வெறுப்பு பல வருடங்களா ஊட்டி வளர்க்கப்பட்டது. 1980களிலேயே விநாயகர் சதுர்த்தி ஊர்வல பிரச்சனைகள். ரொம்ப உள் கிராமங்களில் கூட ஒரு சர்ச், ஒரு கோவில், கூடவே நீ சத்தமா பாட்டு வச்ச சண்டைகள் அதிகம். இந்த வெறுப்பின் நெருப்பில்தான் பாஜக குளிர் காயுது.",Sri Lanka Standard Time,1,339518067,npgeetha,0,1,,,None,umakrishh,https://twitter.com/npgeetha/status/977066815422517248,வெறுப்பின்
5,5,5,976886048298061826,2018-03-22,23:49:18,இன்று இந்து என்று சொல்லிகொள்ளும் கூட்டம்எதுக்கு ராமர் ரதம் பின்னால் அலைகிறதுஅது உள்ளிருக்கும் இஸ்லாமிய கிருஸ்த மதத்தின் மீதான வெறுப்பின் வெளிப்பாடு காலணா காசுக்கு இந்து மத வளர்ச்சிக்கு உதவாதுகாவிகளின் வெறிக்கு தீ தாண்டி ஒன்னும் நடக்காது பாஜக படுதோல்வியில் முடியும்,Sri Lanka Standard Time,2,244012000,Thaaymanam,1,1,,,None,,https://twitter.com/Thaaymanam/status/976886048298061826,வெறுப்பின்
6,6,6,976502190809300992,2018-03-21,22:23:59,@Rajiangel786 @seviyoli அனைவருக்குள்ளும் இது போன்ற கேள்விகள் மட்டுமே தொக்கி நிற்கிறது விரக்தியோ அல்லது வெறுப்பின் உச்சத்திலோ.விடை சொல்வார்தான் எவரும் இல்லை.,Sri Lanka Standard Time,2,733113665721769984,Bathran_,1,1,,,None,"seviyoli,Rajiangel786",https://twitter.com/Bathran_/status/976502190809300992,வெறுப்பின்
7,7,7,975953325861449728,2018-03-20,10:02:59,ரத யாத்திரையில் வருபவர்கள் மீது எனக்கு கோபம் இல்லை.. ஆன அதை அமைதியாக இருக்கும் தமிழகத்தில் வர அனுமதி கொடுத்த ஆண்மையற்ற அதிமுக அரசு மீது கோபம்.ஜெயா இருக்கும் போது கூட இவ்வளவு வெறுப்பு இல்லை ..ஆன இப்போ வெறுப்பின் உச்சம்,Sri Lanka Standard Time,120,210626974,blackhawk3271,1,60,,,None,,https://twitter.com/blackhawk3271/status/975953325861449728,வெறுப்பின்
8,8,8,975760716073353217,2018-03-19,21:17:38,"ஆர்எஸ்எஸ், பாஜக வெறுப்பின் பொருள் புரிந்துவிட்டது..",Sri Lanka Standard Time,1,26447612,mekalapugazh,0,1,,,None,,https://twitter.com/mekalapugazh/status/975760716073353217,வெறுப்பின்
9,9,9,975231613293531137,2018-03-18,10:15:10,இவரு திருந்த மாட்டாரு வெறுப்பின் விளிம்பில் ரஜினி ரசிகா்கள் அப்படி என்ன நடந்தது...  https://fb.me/1BROkLy7K ,Sri Lanka Standard Time,0,1398063192,NewsTiGTamil,0,0,,,None,,https://twitter.com/NewsTiGTamil/status/975231613293531137,வெறுப்பின்
10,10,10,975217915829145600,2018-03-18,09:20:44,இவரு திருந்த மாட்டாரு வெறுப்பின் விளிம்பில் ரஜினி ரசிகா்கள் அப்படி என்ன நடந்தது...  https://fb.me/91eMI2RA1 ,Sri Lanka Standard Time,0,437471469,ekuruvi,0,0,,,None,,https://twitter.com/ekuruvi/status/975217915829145600,வெறுப்பின்
11,11,11,975078897451544576,2018-03-18,00:08:19,இவரு திருந்த மாட்டாரு! வெறுப்பின் விளிம்பில் ரஜினி ரசிகாகள்?! அப்படி என்ன நடந்தது! http://dhunt.in/3J62y?s=a&ss=pd via Dailyhuntசெயலியை பெற http://dhunt.in/DWND ,Sri Lanka Standard Time,0,949480949162459136,Vijayak78662479,0,0,,,None,,https://twitter.com/Vijayak78662479/status/975078897451544576,வெறுப்பின்
12,12,12,975035876781641728,2018-03-17,21:17:22,இவரு திருந்த மாட்டாரு! வெறுப்பின் விளிம்பில் ரஜினி ரசிகாகள்?! அப்படி என்ன நடந்தது!  http://dhunt.in/3J62y?s=a&ss=twt … via Dailyhunt செயலியை பெற http://dhunt.in/DWND ,Sri Lanka Standard Time,1,922347332653297664,yo0yjJ7dGsEmGmz,1,0,,,None,,https://twitter.com/yo0yjJ7dGsEmGmz/status/975035876781641728,வெறுப்பின்
13,13,13,975001453784858624,2018-03-17,19:00:35,வெறுப்பின் விளிம்பில் ரஜினி ரசிகர்கள்!! அப்படி என்ன நடந்தது??  https://youtu.be/bFnH_G708RQ ,Sri Lanka Standard Time,1,751981281605541888,BritainTamil,0,0,,,None,,https://twitter.com/BritainTamil/status/975001453784858624,வெறுப்பின்
14,14,14,974982522445549568,2018-03-17,17:45:22,இவரு திருந்த மாட்டாரு!  வெறுப்பின் விளிம்பில் ரஜினி ரசிகா்கள்?! அப்படி என்ன நடந்தது!    http://www.seithipunal.com/social-media/he-never-change-rajini-fans-are-not-satisfied-about-him …,Sri Lanka Standard Time,0,2896447754,baskardanakoti,0,0,,,None,,https://twitter.com/baskardanakoti/status/974982522445549568,வெறுப்பின்
15,15,15,973936672143544320,2018-03-14,20:29:32,சிலரின் செய்கைகள் வெறுப்பின் உச்சத்தில் விடுகையில் மவுனமாய் கடத்தலே சிறந்தது !கேள்வி கேட்டு மழுப்பலான பதிலை கேட்பதற்கு பதில் !,Sri Lanka Standard Time,6,197077548,premrajsubbu,0,4,,,None,,https://twitter.com/premrajsubbu/status/973936672143544320,வெறுப்பின்
16,16,16,973006772217683968,2018-03-12,06:54:26,வெறுப்பின் விடியல்:திங்கட்கிழமை காலை.,Sri Lanka Standard Time,0,950169315461890048,Ramesh46025635,0,0,,,None,,https://twitter.com/Ramesh46025635/status/973006772217683968,வெறுப்பின்
17,17,17,972736323474903046,2018-03-11,12:59:46,எதிர்ப்பில் இரண்டு வகை உண்டு... வெறுப்பின் காரணமாக எழும் எதிர்ப்பு.... இனவாதிகள்... மதவாதிகள்... ஆதிக்க மனோபாவம் கொண்டவர்களிடம் இதை எளிதில் காண முடியும்.. இவர்களின் எதிர்ப்பு முழுக்க சுயநலம் சார்ந்தது... குறைந்த பட்சம் ஒரு வித மன பிறழ்வு இருக்கும் இந்த விதமான எதிர்ப்புகளில…,Sri Lanka Standard Time,1,204145995,ChennaiDev,0,0,,,None,,https://twitter.com/ChennaiDev/status/972736323474903046,வெறுப்பின்
18,18,18,972723644395872256,2018-03-11,12:09:23,"முஸ்லிம் மக்களுக்கு எதிரான சிங்களத் தேசியவாத வெறுப்பின் கருத்தாக்கம் புனைவுகளினையும், பொய்களினையும்,  முஸ்லிம்...  https://fb.me/3CWgYJmQR ",Sri Lanka Standard Time,4,2240333864,MaatramSL,0,4,,,None,,https://twitter.com/MaatramSL/status/972723644395872256,வெறுப்பின்
19,19,19,972652251805229056,2018-03-11,07:25:42,பெரியார் எதிர்ப்பு: வெறுப்பின் வெளிப்பாடா? அரசியல் நிலைப்பாடா?   https://youtu.be/CpJlR4aA9YE  #NerpadaPesu #PeriyarStatue #Repost,Sri Lanka Standard Time,3,622872390,PTTVOnlineNews,1,1,"#NerpadaPesu,#PeriyarStatue,#Repost",,None,,https://twitter.com/PTTVOnlineNews/status/972652251805229056,வெறுப்பின்
20,20,20,972642167079321600,2018-03-11,06:45:38,@PTTVOnlineNews பெரியாரால் தான் சமூகசமநீதி தமிழகத்தில் ஏற்பட்டது அதை பொறுக்க முடியாத ஆதிக்க பார்ப்பனர்கள்தான் பெரியாரை எப்படியாவது இழிவு படுத்த வேண்டும் என குப்புறபடுத்துக்கொண்டு எச்சை தும்பிக்கொண்டு இருக்கிறார்கள்😏நிச்சயமாக இது அவர்களின் வெறுப்பின் வெளிப்பாடுதான் 😏😏,Sri Lanka Standard Time,7,1333528417,AlaTwitz,1,2,,,None,PTTVOnlineNews,https://twitter.com/AlaTwitz/status/972642167079321600,வெறுப்பின்
21,21,21,972532776132952064,2018-03-10,23:30:57,நேர்படப்பேசு: பெரியார் எதிர்ப்பு: வெறுப்பின் வெளிப்பாடா? அரசியல் நிலைப்பாடா? #BJP #LeninStatue #HRaja #Periyarstatue #Periyar https://youtu.be/CpJlR4aA9YE ,Sri Lanka Standard Time,12,622872390,PTTVOnlineNews,3,0,"#BJP,#LeninStatue,#HRaja,#Periyarstatue,#Periyar",,None,,https://twitter.com/PTTVOnlineNews/status/972532776132952064,வெறுப்பின்
22,22,22,972507097945407489,2018-03-10,21:48:55,"பெரியார், லெனின், அம்பேத்கர் எதிர்ப்பு... வெறுப்பின் வெளிபாடே.பாஜக அரசியல் நிலைபாடும்…  https://www.instagram.com/p/BgJi4O5AoT9/ ",Sri Lanka Standard Time,0,3145267598,tharaipitha,0,0,,,None,,https://twitter.com/tharaipitha/status/972507097945407489,வெறுப்பின்
23,23,23,972496929576730624,2018-03-10,21:08:30,நேர்படப்பேசுதிராவிட இயக்கத்தை தகர்க்கவே பெரியார் கூறியதாக பொய் பிரசாரம்: அக்னிப் பரீட்சையில் வைகோ…பெரியார் எதிர்ப்பு: வெறுப்பின் வெளிப்பாடா? அரசியல் நிலைப்பாடா?  தற்போது நேரலையில் பார்க்க  https://youtu.be/7QoEadzItm8 ,Sri Lanka Standard Time,16,622872390,PTTVOnlineNews,10,3,,,None,,https://twitter.com/PTTVOnlineNews/status/972496929576730624,வெறுப்பின்
24,24,24,972465862895484928,2018-03-10,19:05:03,"@PTTVOnlineNews பெரியார், லெனின், அம்பேத்கர் எதிர்ப்பு... வெறுப்பின் வெளிபாடே.பாஜக அரசியல் நிலைபாடும் நேர்மையானதாக இல்லை.வெறுப்பு அரசியலின் மறுவடிவம் பாஜக.வைகோ சொல்வது உண்மைதான்.திராவிட இயக்க அடுத்தகட்ட நகர்வு லெனினியமே; இந்துத்துவா அல்ல!",Sri Lanka Standard Time,0,865748442299215873,mPJDkwPEeFnIa32,0,0,,,None,PTTVOnlineNews,https://twitter.com/mPJDkwPEeFnIa32/status/972465862895484928,வெறுப்பின்
